step,episode,ep_reward,ep_steps,success,p_hidden_mean,collision_rate,oob_rate,critic_loss,actor_loss,coverage_loss,alpha,rew_env,rew_coverage,rew_exploration
4127,1298,-5.0000,2,0,0.8778,0.500,0.500,0.0000,0.0000,0.1320,0.2000,-5.0000,0.5389,0.0000
4128,1299,-3.0000,1,0,0.9389,1.000,0.000,0.0000,0.0000,0.0630,0.2000,-3.0000,0.3276,0.0000
4130,1300,-5.0000,2,0,0.8568,0.500,0.500,0.0000,0.0000,0.1557,0.2000,-5.0000,0.4498,0.0000
4132,1301,-5.0000,2,0,0.8814,0.500,0.500,0.0000,0.0000,1.0810,0.2000,-5.0000,0.1906,0.0000
4135,1302,-7.0000,3,0,0.8888,0.667,0.333,0.0000,0.0000,0.1188,0.2000,-7.0000,0.2637,0.0000
4137,1303,-5.0000,2,0,0.9002,0.500,0.500,0.0000,0.0000,0.1060,0.2000,-5.0000,0.4968,0.0000
4140,1304,-7.0000,3,0,0.8600,0.667,0.333,0.0000,0.0000,0.1516,0.2000,-7.0000,0.3436,0.0000
4141,1305,-3.0000,1,0,0.9340,1.000,0.000,0.0000,0.0000,0.0683,0.2000,-3.0000,0.5529,0.0000
4142,1306,-3.0000,1,0,0.9182,1.000,0.000,0.0000,0.0000,0.0854,0.2000,-3.0000,0.2627,0.0000
4143,1307,-3.0000,1,0,0.9406,1.000,0.000,0.0000,0.0000,0.0612,0.2000,-3.0000,0.0805,0.0000
4147,1308,-9.0000,4,0,0.8706,0.750,0.250,0.0000,0.0000,0.1394,0.2000,-9.0000,0.3102,0.0000
4149,1309,-5.0000,2,0,0.9096,0.500,0.500,0.0000,0.0000,0.0954,0.2000,-5.0000,0.4561,0.0000
4150,1310,-3.0000,1,0,0.9236,1.000,0.000,0.0000,0.0000,0.0794,0.2000,-3.0000,0.3546,0.0000
4152,1311,-5.0000,2,0,0.9095,0.500,0.500,0.0000,0.0000,0.0955,0.2000,-5.0000,0.4778,0.0000
4153,1312,-3.0000,1,0,0.9389,1.000,0.000,0.0000,0.0000,0.0630,0.2000,-3.0000,0.1434,0.0000
4154,1313,-3.0000,1,0,0.9114,1.000,0.000,0.0000,0.0000,0.0928,0.2000,-3.0000,0.4933,0.0000
4159,1314,-11.0000,5,0,0.8544,0.600,0.400,0.0000,0.0000,0.1584,0.2000,-11.0000,0.6971,0.0000
4169,1315,-20.0000,10,0,0.8578,0.600,0.400,0.0000,0.0000,0.1541,0.2000,-20.0000,0.5124,0.0000
4172,1316,-7.0000,3,0,0.8964,0.333,0.667,0.0000,0.0000,0.1101,0.2000,-7.0000,0.3472,0.0000
4182,1317,-21.0000,10,0,0.8737,0.600,0.400,0.0000,0.0000,0.1358,0.2000,-21.0000,0.5079,0.0000
4192,1318,-17.6498,10,0,0.8896,0.500,0.400,0.0000,0.0000,0.1175,0.2000,-17.9301,0.4549,0.0531
4202,1319,-20.0000,10,0,0.8890,0.800,0.200,0.0000,0.0000,0.8688,0.2000,-20.0000,0.4400,0.0000
4206,1320,-9.0000,4,0,0.8988,0.750,0.250,0.0000,0.0000,0.6458,0.2000,-9.0000,0.1244,0.0000
4207,1321,-3.0000,1,0,0.9439,1.000,0.000,0.0000,0.0000,0.0578,0.2000,-3.0000,0.2210,0.0000
4208,1322,-3.0000,1,0,0.9403,1.000,0.000,0.0000,0.0000,0.0616,0.2000,-3.0000,0.0659,0.0000
4218,1323,-20.0000,10,0,0.8646,0.300,0.700,0.0000,0.0000,0.8379,0.2000,-20.0000,0.5016,0.0000
4220,1324,-5.0000,2,0,0.9073,1.000,0.000,0.0000,0.0000,0.0986,0.2000,-5.0000,0.5405,0.0000
4221,1325,-3.0000,1,0,0.9547,1.000,0.000,0.0000,0.0000,0.0464,0.2000,-3.0000,0.4993,0.0000
4226,1326,-11.0000,5,0,0.9099,0.400,0.600,0.0000,0.0000,0.0947,0.2000,-11.0000,0.4089,0.0000
4227,1327,-3.0000,1,0,0.9461,1.000,0.000,0.0000,0.0000,0.0554,0.2000,-3.0000,0.4234,0.0000
4237,1328,-20.0000,10,0,0.8570,0.300,0.700,0.0000,0.0000,0.6595,0.2000,-20.0000,0.4360,0.0000
4238,1329,-3.0000,1,0,0.9471,1.000,0.000,0.0000,0.0000,0.0544,0.2000,-3.0000,0.5020,0.0000
4239,1330,-3.0000,1,0,0.9292,1.000,0.000,0.0000,0.0000,0.0734,0.2000,-3.0000,0.4993,0.0000
4240,1331,-3.0000,1,0,0.9446,1.000,0.000,0.0000,0.0000,0.0570,0.2000,-3.0000,0.3516,0.0000
4242,1332,-5.0000,2,0,0.8868,1.000,0.000,0.0000,0.0000,0.1211,0.2000,-5.0000,0.4598,0.0000
4243,1333,-3.0000,1,0,0.9407,1.000,0.000,0.0000,0.0000,0.0611,0.2000,-3.0000,0.3615,0.0000
4253,1334,-20.0000,10,0,0.8490,0.400,0.600,0.0000,0.0000,0.9044,0.2000,-20.0000,0.8610,0.0000
4255,1335,-5.0000,2,0,0.8844,0.500,0.500,0.0000,0.0000,0.1243,0.2000,-5.0000,0.5484,0.0000
4256,1336,-3.0000,1,0,0.9394,1.000,0.000,0.0000,0.0000,0.0625,0.2000,-3.0000,0.8223,0.0000
4257,1337,-3.0000,1,0,0.9178,1.000,0.000,0.0000,0.0000,0.0858,0.2000,-3.0000,0.5532,0.0000
4267,1338,-20.0000,10,0,0.7716,0.600,0.400,0.0000,0.0000,0.2620,0.2000,-20.0000,0.8921,0.0000
4268,1339,-3.0000,1,0,0.9331,1.000,0.000,0.0000,0.0000,0.0692,0.2000,-3.0000,0.5501,0.0000
4269,1340,-3.0000,1,0,0.8961,1.000,0.000,0.0000,0.0000,0.1097,0.2000,-3.0000,0.5685,0.0000
4276,1341,-15.0000,7,0,0.8287,0.429,0.571,0.0000,0.0000,1.2287,0.2000,-15.0000,0.6829,0.0000
4277,1342,-3.0000,1,0,0.9326,1.000,0.000,0.0000,0.0000,0.0698,0.2000,-3.0000,0.1843,0.0000
4279,1343,-5.0000,2,0,0.9207,0.500,0.500,0.0000,0.0000,0.0827,0.2000,-5.0000,0.4590,0.0000
4280,1344,-3.0000,1,0,0.9249,1.000,0.000,0.0000,0.0000,0.0781,0.2000,-3.0000,0.5111,0.0000
4281,1345,-3.0000,1,0,0.9274,1.000,0.000,0.0000,0.0000,0.0754,0.2000,-3.0000,0.7093,0.0000
4282,1346,-3.0000,1,0,0.9140,1.000,0.000,0.0000,0.0000,0.0899,0.2000,-3.0000,0.4312,0.0000
4284,1347,-5.0000,2,0,0.8707,1.000,0.000,0.0000,0.0000,0.1401,0.2000,-5.0000,0.6528,0.0000
4287,1348,-7.0000,3,0,0.8318,1.000,0.000,0.0000,0.0000,0.1860,0.2000,-7.0000,0.4753,0.0000
4289,1349,-5.0000,2,0,0.8595,1.000,0.000,0.0000,0.0000,0.1541,0.2000,-5.0000,0.8069,0.0000
4290,1350,-3.0000,1,0,0.8727,1.000,0.000,0.0000,0.0000,0.1362,0.2000,-3.0000,0.6102,0.0000
4291,1351,-3.0000,1,0,0.8867,1.000,0.000,0.0000,0.0000,0.1202,0.2000,-3.0000,0.4477,0.0000
4293,1352,-5.0000,2,0,0.8139,1.000,0.000,0.0000,0.0000,0.2112,0.2000,-5.0000,0.8299,0.0000
4294,1353,-3.0000,1,0,0.9226,1.000,0.000,0.0000,0.0000,0.0806,0.2000,-3.0000,0.6278,0.0000
4295,1354,-3.0000,1,0,0.9261,1.000,0.000,0.0000,0.0000,0.0767,0.2000,-3.0000,0.5814,0.0000
4297,1355,-5.0000,2,0,0.8587,1.000,0.000,0.0000,0.0000,0.1556,0.2000,-5.0000,0.6765,0.0000
4298,1356,-3.0000,1,0,0.9237,1.000,0.000,0.0000,0.0000,0.0793,0.2000,-3.0000,0.3124,0.0000
4308,1357,-20.0000,10,0,0.7875,0.800,0.200,0.0000,0.0000,0.2406,0.2000,-20.0000,0.7994,0.0000
4309,1358,-3.0000,1,0,0.9368,1.000,0.000,0.0000,0.0000,0.0653,0.2000,-3.0000,0.4959,0.0000
4311,1359,-5.0000,2,0,0.9184,0.500,0.500,0.0000,0.0000,0.0851,0.2000,-5.0000,0.2857,0.0000
4312,1360,-3.0000,1,0,0.9158,1.000,0.000,0.0000,0.0000,0.0879,0.2000,-3.0000,0.3729,0.0000
4315,1361,-7.0000,3,0,0.8986,0.667,0.333,0.0000,0.0000,0.1075,0.2000,-7.0000,0.1859,0.0000
4317,1362,-5.0000,2,0,0.8791,0.500,0.500,0.0000,0.0000,0.1310,0.2000,-5.0000,0.4228,0.0000
4327,1363,-20.0000,10,0,0.8012,0.600,0.400,0.0000,0.0000,1.2651,0.2000,-20.0000,0.6982,0.0000
4332,1364,-11.0000,5,0,0.8740,0.400,0.600,0.0000,0.0000,0.1355,0.2000,-11.0000,0.4906,0.0000
4334,1365,-5.0000,2,0,0.8748,1.000,0.000,0.0000,0.0000,0.1355,0.2000,-5.0000,0.6133,0.0000
4337,1366,-7.0000,3,0,0.8714,0.333,0.667,0.0000,0.0000,0.1392,0.2000,-7.0000,0.2884,0.0000
4343,1367,-13.0000,6,0,0.7902,0.833,0.167,0.0000,0.0000,0.2400,0.2000,-13.0000,1.1332,0.0000
4344,1368,-3.0000,1,0,0.9066,1.000,0.000,0.0000,0.0000,0.0981,0.2000,-3.0000,0.6442,0.0000
4345,1369,-3.0000,1,0,0.9305,1.000,0.000,0.0000,0.0000,0.0720,0.2000,-3.0000,0.6480,0.0000
4348,1370,-7.0000,3,0,0.8584,0.667,0.333,0.0000,0.0000,0.1548,0.2000,-7.0000,0.3991,0.0000
4349,1371,-3.0000,1,0,0.9353,1.000,0.000,0.0000,0.0000,0.0669,0.2000,-3.0000,0.4322,0.0000
4350,1372,-3.0000,1,0,0.9340,1.000,0.000,0.0000,0.0000,0.0683,0.2000,-3.0000,0.4865,0.0000
4351,1373,-3.0000,1,0,0.9204,1.000,0.000,0.0000,0.0000,0.0830,0.2000,-3.0000,0.5248,0.0000
4352,1374,-3.0000,1,0,0.9326,1.000,0.000,0.0000,0.0000,0.0698,0.2000,-3.0000,0.4568,0.0000
4353,1375,-3.0000,1,0,0.9208,1.000,0.000,0.0000,0.0000,0.0825,0.2000,-3.0000,0.5236,0.0000
4363,1376,-20.0000,10,0,0.7658,0.400,0.600,0.0000,0.0000,1.1320,0.2000,-20.0000,0.6810,0.0000
4370,1377,-15.0000,7,0,0.7933,0.571,0.429,0.0000,0.0000,0.2352,0.2000,-15.0000,1.1633,0.0000
4375,1378,-11.0000,5,0,0.8309,0.400,0.600,0.0000,0.0000,0.1870,0.2000,-11.0000,1.0837,0.0000
4376,1379,-3.0000,1,0,0.8451,1.000,0.000,0.0000,0.0000,0.1682,0.2000,-3.0000,0.7513,0.0000
4378,1380,-5.0000,2,0,0.8127,0.500,0.500,0.0000,0.0000,0.2173,0.2000,-5.0000,0.8569,0.0000
4380,1381,-5.0000,2,0,0.8389,0.500,0.500,0.0000,0.0000,0.1760,0.2000,-5.0000,0.4346,0.0000
4382,1382,-5.0000,2,0,0.8197,0.500,0.500,0.0000,0.0000,0.2015,0.2000,-5.0000,0.5745,0.0000
4383,1383,-3.0000,1,0,0.8750,1.000,0.000,0.0000,0.0000,2.0793,0.2000,-3.0000,0.7087,0.0000
4384,1384,-3.0000,1,0,0.9008,1.000,0.000,0.0000,0.0000,0.1044,0.2000,-3.0000,0.8032,0.0000
4385,1385,-3.0000,1,0,0.8594,1.000,0.000,0.0000,0.0000,0.1515,0.2000,-3.0000,0.4414,0.0000
4386,1386,-3.0000,1,0,0.9274,1.000,0.000,0.0000,0.0000,0.0753,0.2000,-3.0000,0.9340,0.0000
4387,1387,-3.0000,1,0,0.9094,1.000,0.000,0.0000,0.0000,0.0949,0.2000,-3.0000,0.5344,0.0000
4389,1388,-5.0000,2,0,0.8235,1.000,0.000,0.0000,0.0000,0.1959,0.2000,-5.0000,0.6335,0.0000
4390,1389,-3.0000,1,0,0.9064,1.000,0.000,0.0000,0.0000,0.0983,0.2000,-3.0000,0.5083,0.0000
4392,1390,-5.0000,2,0,0.8378,1.000,0.000,0.0000,0.0000,0.1815,0.2000,-5.0000,0.6085,0.0000
4393,1391,-3.0000,1,0,0.8903,1.000,0.000,0.0000,0.0000,0.1162,0.2000,-3.0000,0.5960,0.0000
4394,1392,-3.0000,1,0,0.9329,1.000,0.000,0.0000,0.0000,0.0695,0.2000,-3.0000,0.5848,0.0000
4395,1393,-3.0000,1,0,0.9295,1.000,0.000,0.0000,0.0000,0.0731,0.2000,-3.0000,0.6863,0.0000
4398,1394,-7.0000,3,0,0.8356,0.333,0.667,0.0000,0.0000,0.1804,0.2000,-7.0000,0.2374,0.0000
4399,1395,-3.0000,1,0,0.9364,1.000,0.000,0.0000,0.0000,0.0657,0.2000,-3.0000,0.6139,0.0000
4405,1396,-13.0000,6,0,0.7982,0.333,0.667,0.0000,0.0000,0.4009,0.2000,-13.0000,0.5972,0.0000
4408,1397,-7.0000,3,0,0.8939,0.667,0.333,0.0000,0.0000,0.1136,0.2000,-7.0000,0.1624,0.0000
4411,1398,-7.0000,3,0,0.8796,0.667,0.333,0.0000,0.0000,0.1291,0.2000,-7.0000,0.4581,0.0000
4415,1399,-9.0000,4,0,0.8848,0.250,0.750,0.0000,0.0000,0.1230,0.2000,-9.0000,0.4702,0.0000
4416,1400,-3.0000,1,0,0.9377,1.000,0.000,0.0000,0.0000,0.0643,0.2000,-3.0000,0.5141,0.0000
4417,1401,-3.0000,1,0,0.8805,1.000,0.000,0.0000,0.0000,0.1272,0.2000,-3.0000,0.1392,0.0000
4418,1402,-3.0000,1,0,0.9363,1.000,0.000,0.0000,0.0000,0.0658,0.2000,-3.0000,0.6498,0.0000
4419,1403,-3.0000,1,0,0.9400,1.000,0.000,0.0000,0.0000,0.0618,0.2000,-3.0000,0.6081,0.0000
4422,1404,-7.0000,3,0,0.8347,0.333,0.667,0.0000,0.0000,0.1838,0.2000,-7.0000,0.5315,0.0000
4432,1405,-7.6444,10,0,0.7736,0.800,0.100,0.0000,0.0000,1.1625,0.2000,-7.8368,0.8716,0.1228
4434,1406,-5.0000,2,0,0.8357,0.500,0.500,0.0000,0.0000,0.1869,0.2000,-5.0000,0.8887,0.0000
4435,1407,-3.0000,1,0,0.9338,1.000,0.000,0.0000,0.0000,0.0685,0.2000,-3.0000,0.4296,0.0000
4436,1408,-3.0000,1,0,0.9224,1.000,0.000,0.0000,0.0000,0.0808,0.2000,-3.0000,0.6442,0.0000
4443,1409,-15.0000,7,0,0.7888,0.286,0.714,0.0000,0.0000,0.2389,0.2000,-15.0000,0.6548,0.0000
4447,1410,-9.0000,4,0,0.8128,0.500,0.500,0.0000,0.0000,0.2089,0.2000,-9.0000,0.5042,0.0000
4451,1411,-9.0000,4,0,0.8084,0.500,0.500,0.0000,0.0000,0.2170,0.2000,-9.0000,0.4965,0.0000
4452,1412,-3.0000,1,0,0.9205,1.000,0.000,0.0000,0.0000,0.0828,0.2000,-3.0000,0.3737,0.0000
4453,1413,-3.0000,1,0,0.9349,1.000,0.000,0.0000,0.0000,0.0673,0.2000,-3.0000,0.5572,0.0000
4454,1414,-3.0000,1,0,0.9240,1.000,0.000,0.0000,0.0000,2.5774,0.2000,-3.0000,0.3949,0.0000
4455,1415,-3.0000,1,0,0.8937,1.000,0.000,0.0000,0.0000,0.1124,0.2000,-3.0000,0.5541,0.0000
4456,1416,-3.0000,1,0,0.9396,1.000,0.000,0.0000,0.0000,0.0623,0.2000,-3.0000,0.8150,0.0000
4466,1417,-20.0000,10,0,0.7855,0.400,0.600,0.0000,0.0000,0.2471,0.2000,-20.0000,0.7774,0.0000
4470,1418,-9.0000,4,0,0.8263,0.500,0.500,0.0000,0.0000,0.8835,0.2000,-9.0000,0.5525,0.0000
4472,1419,-5.0000,2,0,0.8895,1.000,0.000,0.0000,0.0000,0.1186,0.2000,-5.0000,0.7763,0.0000
4473,1420,-3.0000,1,0,0.9154,1.000,0.000,0.0000,0.0000,0.0884,0.2000,-3.0000,0.6077,0.0000
4474,1421,-3.0000,1,0,0.9389,1.000,0.000,0.0000,0.0000,0.0631,0.2000,-3.0000,0.5046,0.0000
4479,1422,-11.0000,5,0,0.9006,0.600,0.400,0.0000,0.0000,0.1055,0.2000,-11.0000,0.6464,0.0000
4480,1423,-3.0000,1,0,0.9120,1.000,0.000,0.0000,0.0000,0.0922,0.2000,-3.0000,0.4182,0.0000
4481,1424,-3.0000,1,0,0.9337,1.000,0.000,0.0000,0.0000,0.0686,0.2000,-3.0000,0.4569,0.0000
4482,1425,-3.0000,1,0,0.9335,1.000,0.000,0.0000,0.0000,0.0688,0.2000,-3.0000,0.4984,0.0000
4492,1426,-20.0000,10,0,0.8211,0.300,0.700,0.0000,0.0000,0.2004,0.2000,-20.0000,0.7797,0.0000
4495,1427,-7.0000,3,0,0.8371,0.667,0.333,0.0000,0.0000,0.1818,0.2000,-7.0000,0.6657,0.0000
4496,1428,-3.0000,1,0,0.9101,1.000,0.000,0.0000,0.0000,0.0942,0.2000,-3.0000,0.4360,0.0000
4499,1429,-7.0000,3,0,0.8484,1.000,0.000,0.0000,0.0000,0.1661,0.2000,-7.0000,0.5970,0.0000
4503,1430,-9.0000,4,0,0.8475,0.250,0.750,0.0000,0.0000,0.1668,0.2000,-9.0000,0.4205,0.0000
4504,1431,-3.0000,1,0,0.9261,1.000,0.000,0.0000,0.0000,0.0768,0.2000,-3.0000,0.3921,0.0000
4505,1432,-3.0000,1,0,0.9514,1.000,0.000,0.0000,0.0000,0.0499,0.2000,-3.0000,0.2911,0.0000
4515,1433,-20.0000,10,0,0.8254,0.400,0.600,0.0000,0.0000,0.1931,0.2000,-20.0000,0.5334,0.0000
4516,1434,-3.0000,1,0,0.9310,1.000,0.000,0.0000,0.0000,0.0714,0.2000,-3.0000,0.1898,0.0000
4523,1435,-15.0000,7,0,0.8692,0.571,0.429,0.0000,0.0000,0.1417,0.2000,-15.0000,0.6709,0.0000
4524,1436,-3.0000,1,0,0.9481,1.000,0.000,0.0000,0.0000,0.0533,0.2000,-3.0000,0.5041,0.0000
4530,1437,-13.0000,6,0,0.8718,0.667,0.333,0.0000,0.0000,0.1382,0.2000,-13.0000,0.5160,0.0000
4532,1438,-5.0000,2,0,0.9244,0.500,0.500,0.0000,0.0000,0.0787,0.2000,-5.0000,0.1486,0.0000
4542,1439,-20.0000,10,0,0.8770,0.400,0.600,0.0000,0.0000,0.1319,0.2000,-20.0000,0.5014,0.0000
4543,1440,-3.0000,1,0,0.9639,1.000,0.000,0.0000,0.0000,0.0367,0.2000,-3.0000,0.2997,0.0000
4553,1441,-20.0000,10,0,0.8974,0.500,0.500,0.0000,0.0000,0.1092,0.2000,-20.0000,0.4720,0.0000
4554,1442,-3.0000,1,0,0.9666,1.000,0.000,0.0000,0.0000,0.0340,0.2000,-3.0000,0.0882,0.0000
4555,1443,-3.0000,1,0,0.9734,1.000,0.000,0.0000,0.0000,3.6258,0.2000,-3.0000,0.1840,0.0000
4556,1444,-3.0000,1,0,0.9685,1.000,0.000,0.0000,0.0000,0.0320,0.2000,-3.0000,0.2694,0.0000
4557,1445,-3.0000,1,0,0.9677,1.000,0.000,0.0000,0.0000,0.0328,0.2000,-3.0000,0.2421,0.0000
4562,1446,-11.0000,5,0,0.9163,0.600,0.400,0.0000,0.0000,0.0876,0.2000,-11.0000,0.4110,0.0000
4572,1447,-20.0000,10,0,0.9031,0.400,0.600,0.0000,0.0000,0.1026,0.2000,-20.0000,0.4681,0.0000
4573,1448,-3.0000,1,0,0.9676,1.000,0.000,0.0000,0.0000,0.0329,0.2000,-3.0000,0.2539,0.0000
4575,1449,-5.0000,2,0,0.9361,0.500,0.500,0.0000,0.0000,0.0664,0.2000,-5.0000,0.3073,0.0000
4577,1450,-5.0000,2,0,0.9445,0.500,0.500,0.0000,0.0000,0.0576,0.2000,-5.0000,0.3214,0.0000
4578,1451,-3.0000,1,0,0.9713,1.000,0.000,0.0000,0.0000,0.0291,0.2000,-3.0000,0.2562,0.0000
4579,1452,-3.0000,1,0,0.9713,1.000,0.000,0.0000,0.0000,0.0291,0.2000,-3.0000,0.1148,0.0000
4580,1453,-3.0000,1,0,0.9719,1.000,0.000,0.0000,0.0000,0.0285,0.2000,-3.0000,0.2154,0.0000
4581,1454,-3.0000,1,0,0.9738,1.000,0.000,0.0000,0.0000,0.0266,0.2000,-3.0000,0.1435,0.0000
4582,1455,-3.0000,1,0,0.9759,1.000,0.000,0.0000,0.0000,0.0244,0.2000,-3.0000,0.2779,0.0000
4584,1456,-5.0000,2,0,0.9491,0.500,0.500,0.0000,0.0000,0.0525,0.2000,-5.0000,0.2477,0.0000
4587,1457,-7.0000,3,0,0.9394,1.000,0.000,0.0000,0.0000,0.0629,0.2000,-7.0000,0.1881,0.0000
4591,1458,-9.0000,4,0,0.9302,0.500,0.500,0.0000,0.0000,0.0726,0.2000,-9.0000,0.1440,0.0000
4592,1459,-3.0000,1,0,0.9678,1.000,0.000,0.0000,0.0000,0.0327,0.2000,-3.0000,0.1649,0.0000
4598,1460,-13.0000,6,0,0.9468,0.833,0.167,0.0000,0.0000,0.0549,0.2000,-13.0000,0.4439,0.0000
4599,1461,-3.0000,1,0,0.9725,1.000,0.000,0.0000,0.0000,0.0279,0.2000,-3.0000,0.2198,0.0000
4601,1462,-5.0000,2,0,0.9597,1.000,0.000,0.0000,0.0000,0.0412,0.2000,-5.0000,0.2209,0.0000
4605,1463,-9.0000,4,0,0.9431,0.500,0.500,0.0000,0.0000,0.0589,0.2000,-9.0000,0.1094,0.0000
4606,1464,-3.0000,1,0,0.9777,1.000,0.000,0.0000,0.0000,0.0226,0.2000,-3.0000,0.2241,0.0000
4608,1465,-5.0000,2,0,0.9482,0.500,0.500,0.0000,0.0000,0.0535,0.2000,-5.0000,0.2183,0.0000
4609,1466,-3.0000,1,0,0.9761,1.000,0.000,0.0000,0.0000,0.0242,0.2000,-3.0000,0.1675,0.0000
4610,1467,-3.0000,1,0,0.9752,1.000,0.000,0.0000,0.0000,0.0251,0.2000,-3.0000,0.1368,0.0000
4620,1468,-20.0000,10,0,0.9267,0.600,0.400,0.0000,0.0000,0.0763,0.2000,-20.0000,0.2854,0.0000
4621,1469,-3.0000,1,0,0.9778,1.000,0.000,0.0000,0.0000,0.0224,0.2000,-3.0000,0.1147,0.0000
4627,1470,-13.0000,6,0,0.9343,0.500,0.500,0.0000,0.0000,0.0682,0.2000,-13.0000,0.2916,0.0000
4629,1471,-5.0000,2,0,0.9650,0.500,0.500,0.0000,0.0000,0.0357,0.2000,-5.0000,0.2082,0.0000
4630,1472,-3.0000,1,0,0.9782,1.000,0.000,0.0000,0.0000,0.0220,0.2000,-3.0000,0.1250,0.0000
4631,1473,-3.0000,1,0,0.9766,1.000,0.000,0.0000,0.0000,0.0237,0.2000,-3.0000,0.0820,0.0000
4632,1474,-3.0000,1,0,0.9822,1.000,0.000,0.0000,0.0000,0.0180,0.2000,-3.0000,0.0175,0.0000
4642,1475,-17.6638,10,0,0.9431,0.500,0.400,0.0000,0.0000,0.6295,0.2000,-17.8568,0.2520,0.0206
4643,1476,-3.0000,1,0,0.9736,1.000,0.000,0.0000,0.0000,0.0268,0.2000,-3.0000,0.2260,0.0000
4644,1477,-3.0000,1,0,0.9779,1.000,0.000,0.0000,0.0000,0.0223,0.2000,-3.0000,0.1154,0.0000
4645,1478,-3.0000,1,0,0.9816,1.000,0.000,0.0000,0.0000,0.0186,0.2000,-3.0000,0.1962,0.0000
4647,1479,-5.0000,2,0,0.9665,0.500,0.500,0.0000,0.0000,0.0341,0.2000,-5.0000,0.1246,0.0000
4648,1480,-3.0000,1,0,0.9762,1.000,0.000,0.0000,0.0000,0.0240,0.2000,-3.0000,0.0570,0.0000
4651,1481,-7.0000,3,0,0.9615,0.667,0.333,0.0000,0.0000,0.0393,0.2000,-7.0000,0.0967,0.0000
4652,1482,-3.0000,1,0,0.9798,1.000,0.000,0.0000,0.0000,0.0205,0.2000,-3.0000,0.0786,0.0000
4653,1483,-3.0000,1,0,0.9808,1.000,0.000,0.0000,0.0000,0.0194,0.2000,-3.0000,0.0986,0.0000
4654,1484,-3.0000,1,0,0.9755,1.000,0.000,0.0000,0.0000,0.0248,0.2000,-3.0000,0.0925,0.0000
4655,1485,-3.0000,1,0,0.9758,1.000,0.000,0.0000,0.0000,0.0245,0.2000,-3.0000,0.1202,0.0000
4665,1486,-20.0000,10,0,0.9435,0.400,0.600,0.0000,0.0000,0.0583,0.2000,-20.0000,0.2951,0.0000
4666,1487,-3.0000,1,0,0.9807,1.000,0.000,0.0000,0.0000,0.0195,0.2000,-3.0000,0.0450,0.0000
4667,1488,-3.0000,1,0,0.9809,1.000,0.000,0.0000,0.0000,0.0193,0.2000,-3.0000,0.0450,0.0000
4668,1489,-3.0000,1,0,0.9661,1.000,0.000,0.0000,0.0000,0.0345,0.2000,-3.0000,0.1589,0.0000
4669,1490,-3.0000,1,0,0.9799,1.000,0.000,0.0000,0.0000,0.0203,0.2000,-3.0000,0.0818,0.0000
4670,1491,-3.0000,1,0,0.9777,1.000,0.000,0.0000,0.0000,0.0226,0.2000,-3.0000,0.1951,0.0000
4680,1492,-21.0000,10,0,0.9393,0.500,0.500,0.0000,0.0000,1.5840,0.2000,-21.0000,0.2652,0.0000
4681,1493,-3.0000,1,0,0.9782,1.000,0.000,0.0000,0.0000,0.0220,0.2000,-3.0000,0.3076,0.0000
4683,1494,-5.0000,2,0,0.9579,0.500,0.500,0.0000,0.0000,0.0432,0.2000,-5.0000,0.2609,0.0000
4693,1495,-20.0000,10,0,0.8959,0.400,0.600,0.0000,0.0000,2.0275,0.2000,-20.0000,0.4705,0.0000
4703,1496,-20.0000,10,0,0.8602,0.500,0.500,0.0000,0.0000,0.6193,0.2000,-20.0000,0.6451,0.0000
4704,1497,-3.0000,1,0,0.9318,1.000,0.000,0.0000,0.0000,0.0706,0.2000,-3.0000,0.2891,0.0000
4705,1498,-3.0000,1,0,0.9427,1.000,0.000,0.0000,0.0000,0.0590,0.2000,-3.0000,0.7648,0.0000
4706,1499,-3.0000,1,0,0.9218,1.000,0.000,0.0000,0.0000,0.0815,0.2000,-3.0000,0.5186,0.0000
4707,1500,-3.0000,1,0,0.9414,1.000,0.000,0.0000,0.0000,0.0604,0.2000,-3.0000,0.3603,0.0000
4709,1501,-5.0000,2,0,0.8689,1.000,0.000,0.0000,0.0000,0.1442,0.2000,-5.0000,0.8419,0.0000
4719,1502,-20.0000,10,0,0.7692,0.600,0.400,0.0000,0.0000,0.2649,0.2000,-20.0000,0.7533,0.0000
4720,1503,-3.0000,1,0,0.9312,1.000,0.000,0.0000,0.0000,0.0713,0.2000,-3.0000,0.5193,0.0000
4721,1504,-3.0000,1,0,0.9417,1.000,0.000,0.0000,0.0000,0.0601,0.2000,-3.0000,0.7899,0.0000
4722,1505,-3.0000,1,0,0.9386,1.000,0.000,0.0000,0.0000,0.0634,0.2000,-3.0000,0.5003,0.0000
4723,1506,-3.0000,1,0,0.8987,1.000,0.000,0.0000,0.0000,0.1068,0.2000,-3.0000,0.5772,0.0000
4724,1507,-3.0000,1,0,0.9407,1.000,0.000,0.0000,0.0000,0.0611,0.2000,-3.0000,0.4279,0.0000
4734,1508,-20.0000,10,0,0.7950,0.500,0.500,0.0000,0.0000,0.2316,0.2000,-20.0000,1.0633,0.0000
4735,1509,-3.0000,1,0,0.9203,1.000,0.000,0.0000,0.0000,0.0831,0.2000,-3.0000,0.5798,0.0000
4736,1510,-3.0000,1,0,0.9454,1.000,0.000,0.0000,0.0000,0.0562,0.2000,-3.0000,0.4936,0.0000
4746,1511,-20.0000,10,0,0.8123,0.700,0.300,0.0000,0.0000,1.4882,0.2000,-20.0000,0.7551,0.0000
