step,episode,ep_reward,ep_steps,success,p_hidden,critic_loss,actor_loss,coverage_loss,alpha
22305,4461,-10.3034,5,0,0.8976,1556.7582,9.6385,0.0947,0.0237
22310,4462,6.4520,5,0,0.8482,1083.1530,16.3182,0.1574,0.0237
22315,4463,24.2105,5,0,0.7903,1289.1276,13.2638,0.6862,0.0237
22320,4464,-42.6147,5,0,0.7751,1177.2401,15.7603,0.1394,0.0237
22325,4465,-42.6672,5,0,0.9153,1154.9351,14.2059,0.0903,0.0237
22330,4466,7.7976,5,0,0.8098,1252.9338,15.6694,0.2206,0.0237
22335,4467,5.6021,5,0,0.9364,1147.8420,16.8846,0.0621,0.0236
22340,4468,-5.2953,5,0,0.8779,1159.2200,13.5527,0.0999,0.0236
22345,4469,-26.4282,5,0,0.8751,1034.5038,19.5963,0.1152,0.0236
22350,4470,-26.3819,5,0,0.8958,1289.9839,11.9163,0.1136,0.0236
22355,4471,5.6091,5,0,0.9381,1197.7296,14.1752,0.0629,0.0236
22360,4472,-26.5510,5,0,0.9111,1166.9452,17.3014,0.5494,0.0236
22365,4473,-21.4817,5,0,0.8928,1113.0758,13.7599,0.0943,0.0236
22370,4474,-26.2617,5,0,0.8556,1134.3817,16.0207,0.1335,0.0236
22375,4475,23.6012,5,0,0.8431,1278.9934,16.6351,0.7522,0.0235
22380,4476,24.3304,5,0,0.7976,924.0869,16.2261,1.2381,0.0235
22385,4477,-26.3875,5,0,0.8670,1151.5620,14.0837,0.1246,0.0235
22390,4478,7.4438,5,0,0.8325,1154.7462,10.7980,1.1227,0.0235
22395,4479,-42.5623,5,0,0.8122,1164.5288,15.1322,0.1321,0.0235
22400,4480,6.7218,5,0,0.7336,1478.9291,17.3180,0.1963,0.0235
22405,4481,-25.9003,5,0,0.7825,1189.5034,12.8296,0.1984,0.0235
22410,4482,-42.3386,5,0,0.8413,1359.1973,16.6135,0.1743,0.0235
22415,4483,23.7608,5,0,0.8779,993.3926,11.0167,1.2049,0.0235
22420,4484,-26.6697,5,0,0.9309,1276.5148,15.8173,0.0610,0.0234
22425,4485,-10.3782,5,0,0.8935,1435.3728,14.9533,0.0805,0.0234
22430,4486,-26.6253,5,0,0.9218,1097.2769,11.5828,0.0683,0.0234
22435,4487,-26.3183,5,0,0.8798,1137.6727,16.7023,0.1288,0.0234
22440,4488,-8.8546,5,0,0.7653,1405.2867,15.6975,1.2408,0.0234
22445,4489,-10.4113,5,0,0.9189,1116.4915,16.3006,0.0689,0.0234
22450,4490,6.2976,5,0,0.8611,1241.6498,14.5054,0.1392,0.0234
22455,4491,-58.7888,5,0,0.8294,1488.5242,20.2784,0.7316,0.0234
22460,4492,5.8111,5,0,0.8952,1310.8252,12.1259,0.0852,0.0234
22465,4493,-26.4257,5,0,0.8827,1304.1620,16.2597,0.1118,0.0233
22470,4494,-42.6169,5,0,0.8145,1417.4457,14.2940,0.1499,0.0233
22475,4495,-42.4293,5,0,0.8514,1173.8857,15.3395,0.1612,0.0233
22480,4496,-75.0000,5,0,0.8579,1625.9795,14.6770,0.1520,0.0233
22485,4497,57.0080,5,0,0.6761,1217.6262,12.9573,0.3757,0.0233
22490,4498,-42.6274,5,0,0.8832,1324.3035,12.6181,0.1186,0.0233
22495,4499,-42.7337,5,0,0.9288,900.1577,11.8368,0.0638,0.0233
22500,4500,-26.7376,5,0,0.9521,1258.9229,19.9583,0.0478,0.0233
22505,4501,40.4821,5,0,0.7847,1136.3347,14.2058,1.6881,0.0232
22510,4502,-75.0000,5,0,0.8645,969.2412,16.5786,0.1271,0.0232
22515,4503,-26.4484,5,0,0.8882,1058.6500,12.7706,0.1057,0.0232
22520,4504,39.6852,5,0,0.8483,931.9998,17.0125,0.4298,0.0232
22525,4505,-10.0912,5,0,0.8874,1140.4888,17.2308,0.1177,0.0232
22530,4506,23.6088,5,0,0.8919,1070.1117,19.2240,1.8425,0.0232
22535,4507,-25.7384,5,0,0.7677,1411.6350,12.0602,0.2400,0.0232
22540,4508,-58.8478,5,0,0.8696,1096.2628,11.5091,0.1131,0.0232
22545,4509,6.6305,5,0,0.8241,1200.6464,16.5364,0.1790,0.0232
22550,4510,-10.4310,5,0,0.9020,1140.8015,15.0696,0.0685,0.0231
22555,4511,-58.7948,5,0,0.9051,1244.1399,13.2610,0.0944,0.0231
22560,4512,-58.5111,5,0,0.7589,1050.6052,17.5741,0.2258,0.0231
22565,4513,-26.5149,5,0,0.9240,1272.2831,17.0618,0.0802,0.0231
22570,4514,6.6511,5,0,0.8260,1193.7102,14.2672,0.1824,0.0231
22575,4515,-10.1287,5,0,0.8549,1102.9954,14.4250,0.1240,0.0231
22580,4516,-26.7840,5,0,0.9145,1071.2737,14.7553,0.0650,0.0231
22585,4517,-10.1317,5,0,0.8878,1218.5669,18.1744,0.1158,0.0231
22590,4518,-26.5012,5,0,0.9060,1351.4308,11.6266,0.0905,0.0231
22595,4519,56.2057,5,0,0.8455,943.0361,13.2789,0.7933,0.0230
22600,4520,39.6184,5,0,0.9162,1223.7417,15.4151,2.0420,0.0230
22605,4521,6.1733,5,0,0.8003,1224.0750,16.1522,0.1261,0.0230
22610,4522,-10.1725,5,0,0.8672,1252.7441,19.7362,0.1076,0.0230
22615,4523,-42.5605,5,0,0.8918,1132.6907,15.5384,0.1068,0.0230
22620,4524,7.8107,5,0,0.7812,918.1697,17.3332,1.3226,0.0230
22625,4525,-26.4209,5,0,0.8886,1233.6655,16.1872,0.1212,0.0230
22630,4526,-26.1135,5,0,0.8314,1236.0715,16.0553,0.1579,0.0230
22635,4527,5.8728,5,0,0.8939,1124.5698,12.6438,0.0916,0.0229
22640,4528,-10.2106,5,0,0.8892,1504.0828,12.8810,0.1067,0.0229
22645,4529,40.7742,5,0,0.7717,1089.4453,11.6899,1.1773,0.0229
22650,4530,-9.2484,5,0,0.7390,1089.9603,12.2211,0.2399,0.0229
22655,4531,-58.7652,5,0,0.7701,1180.8035,17.8911,0.1314,0.0229
22660,4532,-10.0604,5,0,0.8734,1436.6177,16.1301,0.1274,0.0229
22665,4533,-9.9319,5,0,0.8287,1153.5021,13.5591,0.1449,0.0229
22670,4534,-42.8284,5,0,0.9530,1353.3298,13.9240,0.0440,0.0229
22675,4535,-42.6046,5,0,0.9068,971.8597,20.6155,0.0942,0.0229
22680,4536,-10.4991,5,0,0.9341,944.9497,10.0545,0.0655,0.0228
22685,4537,-9.9240,5,0,0.8750,1279.7805,15.7429,0.1411,0.0228
22690,4538,-26.2427,5,0,0.8408,1189.2240,17.2704,0.1362,0.0228
22695,4539,-53.8274,5,0,0.8996,1251.6750,12.5471,0.1167,0.0228
22700,4540,-10.1217,5,0,0.7887,1293.0721,18.3325,0.1428,0.0228
22705,4541,5.3925,5,0,0.9555,1329.9974,9.9969,0.0401,0.0228
22710,4542,-26.7465,5,0,0.9553,1256.0027,19.7493,0.0468,0.0228
22715,4543,-26.7000,5,0,0.9464,1199.7915,14.0101,0.0475,0.0228
22720,4544,6.1733,5,0,0.8522,1228.2860,15.8669,0.1261,0.0228
22725,4545,-42.5954,5,0,0.8774,1159.0448,16.3064,0.1199,0.0227
22730,4546,-10.7593,5,0,0.9610,1102.3594,11.9558,0.0324,0.0227
22735,4547,-26.3389,5,0,0.7784,1117.7391,18.6884,0.0964,0.0227
22740,4548,-58.9234,5,0,0.9476,1401.1400,9.8578,0.0484,0.0227
22745,4549,5.7454,5,0,0.9237,1259.7262,9.0566,0.0775,0.0227
22750,4550,-58.9689,5,0,0.9550,1327.2209,12.5651,0.0361,0.0227
22755,4551,-58.5154,5,0,0.7806,1123.7091,17.0960,0.2084,0.0227
22760,4552,5.2897,5,0,0.9654,1146.0802,14.2570,0.0294,0.0227
22765,4553,-75.0000,5,0,0.9081,1022.0007,16.9787,0.0803,0.0227
22770,4554,23.2045,5,0,0.9584,1179.8340,17.1149,3.3614,0.0226
22775,4555,-10.3352,5,0,0.9006,1133.2207,10.5494,0.0781,0.0226
22780,4556,-26.5363,5,0,0.8986,1234.0028,13.4049,0.0893,0.0226
22785,4557,-10.6145,5,0,0.9229,965.9717,15.5724,0.0556,0.0226
22790,4558,-42.6568,5,0,0.8660,1161.8174,10.7667,0.1149,0.0226
22795,4559,-26.2523,5,0,0.8245,1322.4412,15.9340,0.1661,0.0226
22800,4560,-26.4835,5,0,0.8646,1141.4795,10.9274,0.0757,0.0226
22805,4561,-10.2207,5,0,0.9165,1304.4156,18.5519,0.0979,0.0226
22810,4562,-26.5772,5,0,0.9283,915.3354,16.1771,0.0768,0.0226
22815,4563,-42.6559,5,0,0.8836,1147.7009,14.7795,0.0996,0.0225
22820,4564,-42.6930,5,0,0.9189,1068.2595,18.1657,0.0862,0.0225
22825,4565,-26.7084,5,0,0.9497,1326.2163,10.6358,0.0460,0.0225
22830,4566,5.4134,5,0,0.9598,1311.7290,16.2206,0.0422,0.0225
22835,4567,-58.8703,5,0,0.9295,1061.5713,13.5184,0.0771,0.0225
22840,4568,-10.6202,5,0,0.9444,1052.2139,13.5321,0.0514,0.0225
22845,4569,-42.7244,5,0,0.9307,1298.8474,19.4285,0.0737,0.0225
22850,4570,-26.5287,5,0,0.9189,1087.5369,17.9235,0.0860,0.0225
22855,4571,5.5015,5,0,0.9434,1071.0344,12.0815,0.0515,0.0225
22860,4572,55.6830,5,0,0.9328,1118.3501,11.7971,1.5124,0.0224
22865,4573,5.3874,5,0,0.9602,1343.9078,12.4365,0.0396,0.0224
22870,4574,-42.6253,5,0,0.9047,1271.3762,14.9547,0.0826,0.0224
22875,4575,-42.8555,5,0,0.9565,1172.3770,16.4185,0.0431,0.0224
22880,4576,23.4499,5,0,0.9239,895.4199,14.8825,1.4471,0.0224
22885,4577,5.7631,5,0,0.9254,1224.5785,17.9375,0.0795,0.0224
22890,4578,5.7974,5,0,0.9185,1220.3066,14.6323,0.0832,0.0224
22895,4579,-10.5448,5,0,0.9317,1216.2949,14.6729,0.0569,0.0224
22900,4580,55.3422,5,0,0.9577,1165.3623,15.2235,2.6332,0.0224
22905,4581,-26.7165,5,0,0.9522,1025.9944,11.9111,0.0528,0.0223
22910,4582,-10.6944,5,0,0.9587,1176.1062,17.2767,0.0393,0.0223
22915,4583,-26.5409,5,0,0.9232,1017.5217,13.1234,0.0759,0.0223
22920,4584,-10.0602,5,0,0.8631,1312.8499,17.5929,0.1303,0.0223
22925,4585,-10.5493,5,0,0.9352,1404.2422,12.3353,0.0598,0.0223
22930,4586,6.1681,5,0,0.8775,1255.0035,17.8213,0.1244,0.0223
22935,4587,-42.8631,5,0,0.8751,1388.3081,10.3565,0.0991,0.0223
22940,4588,39.7193,5,0,0.8577,1186.5359,13.7227,0.4654,0.0223
22945,4589,23.8739,5,0,0.7984,1097.8342,15.5718,1.2909,0.0223
22950,4590,-10.1045,5,0,0.8560,1106.1589,10.0470,0.1263,0.0222
22955,4591,-26.5410,5,0,0.9244,1063.8185,10.2809,0.0759,0.0222
22960,4592,-9.5020,5,0,0.7696,1120.1765,6.9008,0.1908,0.0222
22965,4593,-26.4353,5,0,0.8321,1284.1631,17.4199,0.0779,0.0222
22970,4594,-10.4353,5,0,0.9236,1046.0222,13.5840,0.0738,0.0222
22975,4595,-58.8966,5,0,0.8229,1074.1497,5.2391,0.1122,0.0222
22980,4596,39.6430,5,0,0.9297,1478.3608,15.3313,0.0792,0.0222
22985,4597,5.7282,5,0,0.9225,1216.7800,13.9519,0.0764,0.0222
22990,4598,-10.3659,5,0,0.9082,1079.8286,12.2331,0.0849,0.0222
22995,4599,-58.8124,5,0,0.8464,1182.9504,15.9598,0.1611,0.0221
23000,4600,7.3676,5,0,0.8823,1187.6824,15.2108,0.5259,0.0221
23005,4601,-26.6142,5,0,0.9372,1279.9312,20.2812,0.0695,0.0221
23010,4602,-10.2076,5,0,0.8932,1098.7791,14.1577,0.1019,0.0221
23015,4603,-42.8858,5,0,0.9183,945.1758,17.7586,0.0664,0.0221
23020,4604,-42.7080,5,0,0.8973,1105.7686,12.3406,0.0608,0.0221
23025,4605,6.7949,5,0,0.6881,1261.4667,10.7880,0.2093,0.0221
23030,4606,-58.7926,5,0,0.8785,1118.8541,13.2872,0.4985,0.0221
23035,4607,-10.1346,5,0,0.9014,1099.9158,11.4445,0.1179,0.0221
23040,4608,-26.6699,5,0,0.9517,1190.1796,15.9677,0.0554,0.0220
23045,4609,-10.0854,5,0,0.8453,1212.5043,12.2374,0.1351,0.0220
23050,4610,5.5525,5,0,0.9344,1229.2194,20.0782,0.0569,0.0220
23055,4611,-75.0000,5,0,0.8975,1196.6340,8.0105,0.1137,0.0220
23060,4612,-26.6359,5,0,0.9273,1062.5247,18.9601,0.0654,0.0220
23065,4613,-42.7166,5,0,0.9311,1083.5778,9.5243,0.0744,0.0220
23070,4614,39.2728,5,0,0.9616,1205.9968,18.8197,3.3406,0.0220
23075,4615,39.6761,5,0,0.8344,1009.3124,12.6375,0.7311,0.0220
23080,4616,-42.8469,5,0,0.9549,1176.5573,14.8042,0.0408,0.0220
23085,4617,-10.7397,5,0,0.9633,1125.3372,12.7257,0.0327,0.0219
23090,4618,-26.4241,5,0,0.8706,1100.3303,13.6275,0.1177,0.0219
23095,4619,-26.3812,5,0,0.8755,1251.7429,16.4343,0.1083,0.0219
23100,4620,-21.4297,5,0,0.8914,1040.3165,11.7782,0.1058,0.0219
23105,4621,23.7002,5,0,0.8787,1281.0198,18.6162,2.1981,0.0219
23110,4622,-53.9429,5,0,0.9016,1039.5979,11.0046,0.5021,0.0219
23115,4623,23.3469,5,0,0.9117,1208.4923,13.9291,0.5257,0.0219
23120,4624,-42.7345,5,0,0.9201,1291.0354,14.8481,0.0959,0.0219
23125,4625,-42.6615,5,0,0.8892,1185.7003,14.4584,0.0930,0.0219
23130,4626,5.5249,5,0,0.9309,1147.4441,11.6099,0.0542,0.0218
23135,4627,5.5624,5,0,0.9316,1229.0829,14.5008,0.0580,0.0218
23140,4628,-26.6070,5,0,0.9293,1440.1635,10.0964,0.0697,0.0218
23145,4629,39.5753,5,0,0.9190,1360.6493,17.0981,0.5624,0.0218
23150,4630,-26.5991,5,0,0.9152,1082.6423,18.5208,0.0678,0.0218
23155,4631,56.1349,5,0,0.8474,1057.3628,15.9601,1.6211,0.0218
23160,4632,-10.3228,5,0,0.9140,915.1840,16.7434,0.0865,0.0218
23165,4633,-58.5826,5,0,0.8192,1291.2214,10.7607,0.1789,0.0218
23170,4634,-37.5394,5,0,0.8926,1040.4381,17.0249,0.1118,0.0218
23175,4635,-42.4372,5,0,0.8626,1101.2007,7.8632,0.1479,0.0218
23180,4636,-26.4449,5,0,0.8743,1157.0071,16.5477,0.1078,0.0217
23185,4637,-42.5060,5,0,0.8695,1258.3450,13.5205,0.1211,0.0217
23190,4638,-58.5687,5,0,0.7843,1142.5607,19.0856,0.1654,0.0217
23195,4639,-9.6460,5,0,0.8439,1129.8992,18.1434,0.1827,0.0217
23200,4640,-75.0000,5,0,0.9250,1209.0691,13.5906,0.0696,0.0217
23205,4641,23.5314,5,0,0.8372,1021.3853,17.0698,1.6247,0.0217
23210,4642,-10.4260,5,0,0.8282,1149.1281,17.1700,0.1167,0.0217
23215,4643,-26.1626,5,0,0.8680,1268.5209,14.0883,0.1383,0.0217
23220,4644,-42.6883,5,0,0.9088,982.5573,17.5106,0.0698,0.0217
23225,4645,5.5866,5,0,0.9316,1177.3438,11.6809,0.0605,0.0216
23230,4646,-26.1699,5,0,0.8716,1170.6492,16.0963,0.1404,0.0216
23235,4647,23.3994,5,0,0.9115,1141.0510,14.6891,0.9834,0.0216
23240,4648,-58.8678,5,0,0.8975,1040.9143,17.6048,0.0872,0.0216
23245,4649,-10.5182,5,0,0.9384,1168.6511,12.0145,0.0638,0.0216
23250,4650,-42.3009,5,0,0.8242,1254.6785,15.4324,0.1772,0.0216
23255,4651,-26.5263,5,0,0.9134,1184.4611,10.6177,0.1002,0.0216
23260,4652,6.2989,5,0,0.8022,1353.9194,19.0538,0.1429,0.0216
23265,4653,-42.7790,5,0,0.9384,1264.6047,13.6821,0.0569,0.0216
23270,4654,-42.5693,5,0,0.9032,1204.5278,18.4047,0.1150,0.0215
23275,4655,-42.6228,5,0,0.9185,1235.3192,14.4065,0.0927,0.0215
23280,4656,23.6068,5,0,0.9166,1120.0505,15.4976,0.5673,0.0215
23285,4657,5.3691,5,0,0.9587,1076.0244,13.9502,0.0376,0.0215
23290,4658,39.6055,5,0,0.9201,1091.0486,13.0694,2.6077,0.0215
23295,4659,-26.3257,5,0,0.8549,1146.5557,18.6846,0.1426,0.0215
23300,4660,-42.8356,5,0,0.8330,1185.7976,15.4565,0.0699,0.0215
23305,4661,-26.2222,5,0,0.8624,1113.8792,15.1765,0.1461,0.0215
23310,4662,-42.6099,5,0,0.8779,1205.0470,12.6685,0.1104,0.0215
23315,4663,-26.6999,5,0,0.9448,1174.2278,17.1011,0.0544,0.0215
23320,4664,55.7357,5,0,0.9139,1211.9915,14.1804,1.4822,0.0214
23325,4665,5.5320,5,0,0.9442,1101.7537,18.3761,0.0547,0.0214
23330,4666,-42.5838,5,0,0.8898,1280.9126,16.4162,0.1208,0.0214
23335,4667,-37.6260,5,0,0.9162,1481.7412,15.2553,0.0899,0.0214
23340,4668,-37.5348,5,0,0.8633,1252.8705,16.3799,0.1347,0.0214
23345,4669,-26.4633,5,0,0.9059,1134.8704,17.7187,0.0910,0.0214
23350,4670,-10.4055,5,0,0.9219,1418.1410,12.4962,0.0784,0.0214
23355,4671,-42.7912,5,0,0.9330,1370.6096,13.1138,0.0597,0.0214
23360,4672,-26.2468,5,0,0.8681,1143.6953,14.9400,0.1398,0.0214
23365,4673,-26.1895,5,0,0.8389,1285.1245,13.8429,0.1387,0.0213
23370,4674,-26.0205,5,0,0.8338,1034.7466,18.3505,0.1840,0.0213
23375,4675,-75.0000,5,0,0.8988,1356.2609,12.1438,0.0714,0.0213
23380,4676,23.9593,5,0,0.8393,1306.7073,14.1355,1.1323,0.0213
23385,4677,-26.7311,5,0,0.9453,1229.2441,14.8549,0.0483,0.0213
23390,4678,-42.5742,5,0,0.8774,980.7174,12.0114,0.1185,0.0213
23395,4679,-26.6076,5,0,0.9154,1344.0919,17.3685,0.0756,0.0213
23400,4680,-26.4407,5,0,0.8942,1287.7208,13.0651,0.1002,0.0213
23405,4681,5.8735,5,0,0.9104,1084.1295,13.5361,0.0918,0.0213
23410,4682,5.8627,5,0,0.8932,1404.6810,12.8639,0.0905,0.0212
23415,4683,23.6212,5,0,0.8401,1007.6423,18.3697,0.7856,0.0212
23420,4684,-75.0000,5,0,0.8656,1396.6946,10.7238,0.1378,0.0212
23425,4685,-58.8240,5,0,0.9189,1202.4401,14.8523,0.0859,0.0212
23430,4686,-26.3956,5,0,0.9096,1049.0029,16.2565,0.1001,0.0212
23435,4687,55.7136,5,0,0.9070,1492.4263,15.6685,1.4447,0.0212
23440,4688,-26.4749,5,0,0.9030,1281.5872,18.3645,0.0953,0.0212
23445,4689,-42.6986,5,0,0.9011,1163.5549,14.8887,0.1045,0.0212
23450,4690,-26.6966,5,0,0.9430,1065.1257,7.6772,0.0522,0.0212
23455,4691,-58.9139,5,0,0.8880,1196.3627,16.5600,0.0795,0.0212
23460,4692,5.4586,5,0,0.9464,1422.9873,9.9278,0.0470,0.0211
23465,4693,5.8124,5,0,0.8971,1133.0811,9.6252,0.0850,0.0211
23470,4694,5.5314,5,0,0.9417,1095.8750,11.1878,0.0547,0.0211
23475,4695,-42.6377,5,0,0.8982,1124.0310,18.5397,0.0952,0.0211
23480,4696,-10.4044,5,0,0.9299,1285.6315,11.0214,0.0793,0.0211
23485,4697,-42.7494,5,0,0.9315,1435.1074,11.1996,0.0702,0.0211
23490,4698,-42.7860,5,0,0.9510,1458.8823,10.4703,0.0551,0.0211
23495,4699,39.4873,5,0,0.9264,1381.1074,16.0789,2.1572,0.0211
23500,4700,-26.5325,5,0,0.8689,1209.8101,7.2011,0.0893,0.0211
23505,4701,-42.8570,5,0,0.9524,1422.0044,14.6314,0.0433,0.0210
23510,4702,-42.8390,5,0,0.9581,1430.4027,5.9029,0.0359,0.0210
23515,4703,5.3300,5,0,0.9532,1367.6283,9.7866,0.0336,0.0210
23520,4704,-42.6333,5,0,0.9133,1110.6320,16.0889,0.0904,0.0210
23525,4705,-42.7717,5,0,0.9257,1094.6272,13.3708,0.0690,0.0210
23530,4706,-58.9188,5,0,0.9015,1199.1750,14.9953,0.0622,0.0210
23535,4707,-10.3837,5,0,0.9382,1559.0742,11.6256,0.0770,0.0210
23540,4708,5.6631,5,0,0.9285,1382.3478,17.5085,0.0687,0.0210
23545,4709,56.5930,5,0,0.8350,1189.8789,5.3081,0.7690,0.0210
23550,4710,-26.5715,5,0,0.9057,1363.5502,7.4837,0.0864,0.0210
23555,4711,7.2088,5,0,0.9216,1567.3298,6.1950,2.0758,0.0209
23560,4712,-42.7876,5,0,0.9302,1300.1033,8.5324,0.0551,0.0209
23565,4713,-10.3956,5,0,0.9191,1442.4993,13.6445,0.0752,0.0209
23570,4714,-10.5850,5,0,0.9316,1348.6464,11.2717,0.0570,0.0209
23575,4715,-42.7683,5,0,0.8819,1421.0199,9.0602,0.0999,0.0209
23580,4716,-26.4021,5,0,0.9170,1484.2854,16.0927,0.0930,0.0209
23585,4717,-75.0000,5,0,0.9143,1222.8882,11.0056,0.0785,0.0209
23590,4718,-42.6201,5,0,0.9090,1288.7645,10.3124,0.0963,0.0209
23595,4719,-10.5714,5,0,0.9443,1270.4969,11.2188,0.0557,0.0209
23600,4720,-58.8420,5,0,0.9210,1127.0089,11.3460,0.0667,0.0209
23605,4721,-42.6313,5,0,0.8727,1365.6909,8.9278,0.1179,0.0208
23610,4722,5.6505,5,0,0.9184,1173.9514,10.5575,0.0673,0.0208
23615,4723,-58.8072,5,0,0.7720,1109.9476,12.9027,0.6279,0.0208
23620,4724,-26.7367,5,0,0.9350,1145.9998,4.7863,0.0495,0.0208
23625,4725,-10.5826,5,0,0.9448,1129.0420,14.1058,0.0539,0.0208
23630,4726,-26.5958,5,0,0.9201,1317.0039,11.8560,0.0722,0.0208
23635,4727,-26.7086,5,0,0.9505,1052.7200,13.6026,0.0455,0.0208
23640,4728,-10.2566,5,0,0.8806,1117.1063,6.4682,0.0917,0.0208
23645,4729,-26.7129,5,0,0.9451,1258.4827,15.4919,0.0531,0.0208
23650,4730,-42.6052,5,0,0.9039,1193.1711,16.3139,0.1055,0.0207
23655,4731,5.9578,5,0,0.9134,1629.1106,9.0229,0.1008,0.0207
23660,4732,-42.8869,5,0,0.9700,1335.1658,8.9759,0.0276,0.0207
23665,4733,-5.7692,5,0,0.9624,1310.9109,15.6379,0.0307,0.0207
23670,4734,-26.7326,5,0,0.9611,1002.5885,13.0917,0.0498,0.0207
23675,4735,-58.8206,5,0,0.8855,1249.3654,10.7984,0.1032,0.0207
23680,4736,-26.8642,5,0,0.9742,1406.2469,14.6129,0.0222,0.0207
23685,4737,5.7744,5,0,0.9228,1331.5698,7.8935,0.0806,0.0207
23690,4738,-42.8051,5,0,0.9338,1241.6646,12.0269,0.0663,0.0207
23695,4739,-10.7182,5,0,0.9551,1253.5002,12.4883,0.0342,0.0207
23700,4740,-26.6745,5,0,0.9469,1169.0380,16.1373,0.0562,0.0206
23705,4741,-58.9516,5,0,0.9289,1311.4800,12.0696,0.0645,0.0206
23710,4742,-10.5135,5,0,0.9129,1227.1157,5.8853,0.0721,0.0206
23715,4743,-26.6318,5,0,0.8816,1195.5696,18.8530,0.0689,0.0206
23720,4744,-10.8592,5,0,0.9784,1114.4460,10.1924,0.0186,0.0206
23725,4745,5.7832,5,0,0.9186,1115.7205,9.0931,0.0816,0.0206
23730,4746,39.4747,5,0,0.9165,1273.8135,12.8850,1.5364,0.0206
23735,4747,-26.7636,5,0,0.9697,1582.0122,10.7932,0.0396,0.0206
23740,4748,-42.6591,5,0,0.9110,1198.2982,12.0468,0.0909,0.0206
23745,4749,-42.7873,5,0,0.9385,1147.8062,13.0643,0.0630,0.0206
23750,4750,-10.6832,5,0,0.9643,1285.0452,13.2594,0.0403,0.0205
23755,4751,-10.6140,5,0,0.9395,1245.8259,13.0402,0.0436,0.0205
23760,4752,-58.9320,5,0,0.9613,1317.9102,4.7977,0.0357,0.0205
23765,4753,55.3527,5,0,0.9551,1426.1899,17.1377,0.6474,0.0205
23770,4754,55.8788,5,0,0.8888,1487.2188,11.2046,1.3095,0.0205
23775,4755,23.2459,5,0,0.9538,1640.2898,9.5520,1.8081,0.0205
23780,4756,39.2907,5,0,0.9539,1338.2693,10.2397,3.2143,0.0205
23785,4757,-10.4544,5,0,0.9144,1219.9951,12.3298,0.0744,0.0205
23790,4758,-42.6498,5,0,0.8612,1447.7571,9.0267,0.0846,0.0205
23795,4759,40.0549,5,0,0.8547,1410.4448,10.8772,0.1425,0.0205
23800,4760,-58.9176,5,0,0.9230,1200.0947,7.3549,0.0646,0.0204
23805,4761,-10.1347,5,0,0.8851,1117.8691,11.3967,0.1081,0.0204
23810,4762,5.6797,5,0,0.9238,1243.6311,10.0036,0.0706,0.0204
23815,4763,-42.5347,5,0,0.8784,1388.3040,14.1328,0.1326,0.0204
23820,4764,-9.7450,5,0,0.8319,1406.4272,6.9506,0.1729,0.0204
23825,4765,5.5830,5,0,0.9333,1189.3845,12.7710,0.0601,0.0204
23830,4766,-42.8186,5,0,0.8897,1108.7369,10.9661,0.4880,0.0204
23835,4767,-58.8890,5,0,0.8890,1439.3718,14.7839,0.0742,0.0204
23840,4768,55.8820,5,0,0.8696,1129.0868,14.0979,0.4728,0.0204
23845,4769,5.5114,5,0,0.9486,1389.5349,10.4764,0.0525,0.0203
23850,4770,-10.2091,5,0,0.9193,1256.7542,9.9184,0.1002,0.0203
23855,4771,-9.7346,5,0,0.7913,1307.7839,10.8776,0.1626,0.0203
23860,4772,-26.2766,5,0,0.8633,1264.5432,12.3244,0.1143,0.0203
23865,4773,-58.7706,5,0,0.8833,1140.8835,10.2501,0.1397,0.0203
23870,4774,-42.7225,5,0,0.9349,1351.5520,14.6474,0.0671,0.0203
23875,4775,-10.6497,5,0,0.9472,1363.8154,9.8171,0.0451,0.0203
23880,4776,-10.4896,5,0,0.9249,1060.3789,10.7752,0.0684,0.0203
23885,4777,-26.7800,5,0,0.9554,1450.9241,9.5843,0.0415,0.0203
23890,4778,-21.3576,5,0,0.8516,1162.8767,4.0321,0.0838,0.0203
23895,4779,-26.3730,5,0,0.9060,1500.4441,7.8811,0.1174,0.0202
23900,4780,-42.4077,5,0,0.8160,1410.7922,9.6384,0.1516,0.0202
23905,4781,-42.7309,5,0,0.9382,1415.9955,14.4334,0.0701,0.0202
23910,4782,-26.7670,5,0,0.9621,1533.0747,10.7253,0.0373,0.0202
23915,4783,-10.4717,5,0,0.9263,1496.6998,6.5226,0.0675,0.0202
23920,4784,-26.5633,5,0,0.9339,1401.8680,13.2369,0.0716,0.0202
23925,4785,55.2494,5,0,0.9608,1194.4900,3.8422,0.6653,0.0202
23930,4786,-10.7636,5,0,0.9700,1574.5002,14.6900,0.0297,0.0202
23935,4787,-58.9239,5,0,0.9088,1086.4794,7.7001,0.0701,0.0202
23940,4788,5.4954,5,0,0.9449,1179.9371,11.8763,0.0508,0.0202
23945,4789,-58.6031,5,0,0.8016,1220.2345,11.3655,0.1784,0.0201
23950,4790,5.3431,5,0,0.9616,1384.5854,10.0368,0.0349,0.0201
23955,4791,-42.7029,5,0,0.9098,1247.1738,10.5463,0.0709,0.0201
23960,4792,-42.8323,5,0,0.9574,1167.7275,10.6919,0.0458,0.0201
23965,4793,-26.7763,5,0,0.9466,1281.1665,11.1058,0.0397,0.0201
23970,4794,-8.7167,5,0,0.8584,1121.6667,12.9588,0.1559,0.0201
